info:    Executing command group template list
info:    Listing gallery resource group templates
data:    Avensoft                                        Avensoft.nService.0.3.9                                                                                                  
data:    awingu                                          awingu.awinguaz0-000c-01c.1.50.113                                                                                       
data:    AXForPharma                                     AXForPharma.AXForPharma.1.0.0                                                                                            
data:    azul                                            azul.zulu-enterprise-ondemand-ub1404azul-zulu-ub1404.1.50.139                                                            
data:    barracudanetworks                               barracudanetworks.wafhourly.1.50.1444                                                                                    
data:    barracudanetworks                               barracudanetworks.barracuda-spam-firewallhourly.1.50.375                                                                 
data:    barracudanetworks                               barracudanetworks.barracuda-spam-firewallbyol-ARM.1.50.375                                                               
data:    barracudanetworks                               barracudanetworks.wafhourly-ARM.1.50.1444                                                                                
data:    barracudanetworks                               barracudanetworks.barracuda-spam-firewallbyol.1.50.375                                                                   
data:    barracudanetworks                               barracudanetworks.barracuda-ng-firewallhourly-ARM.1.50.1107                                                              
data:    barracudanetworks                               barracudanetworks.wafbyol.1.50.1444                                                                                      
data:    barracudanetworks                               barracudanetworks.barracuda-ng-firewallhourly.1.50.1107                                                                  
data:    barracudanetworks                               barracudanetworks.barracuda-ng-firewallbyol-ARM.1.50.1107                                                                
data:    barracudanetworks                               barracudanetworks.barracuda-spam-firewallhourly-ARM.1.50.375                                                             
data:    barracudanetworks                               barracudanetworks.barracuda-ng-firewallbyol.1.50.1107                                                                    
data:    barracudanetworks                               barracudanetworks.barracuda-message-archiverbyol-ARM.1.50.161                                                            
data:    barracudanetworks                               barracudanetworks.barracuda-message-archiverbyol.1.50.161                                                                
data:    barracudanetworks                               barracudanetworks.wafbyol-ARM.1.50.1444                                                                                  
data:    basho                                           basho.riak-2-0-1rs201-o.1.50.73                                                                                          
data:    basho                                           basho.riak-2-0-1rs201-o-ARM.1.50.73                                                                                      
data:    Basho                                           Basho.Riak.0.2.0-preview                                                                                                 
data:    Bea                                             Bea.INMAWORD.0.2.2-preview                                                                                               
data:    BertieWooster                                   BertieWooster.ApacheOpenMeetings211Ubuntu1310x8664.0.2.2-preview                                                         
data:    bingmaps                                        bingmaps.mapapis.1.0.3                                                                                                   
data:    bitnami                                         bitnami.wordpress4-2.1.50.102                                                                                            
data:    bitnami                                         bitnami.redmine3.1.50.105                                                                                                
data:    Bitnami                                         Bitnami.XOOPS2564Ubuntu1210.0.2.7-preview                                                                                
data:    Bitnami                                         Bitnami.WildFly8100Ubuntu1404.0.2.7-preview                                                                              
data:    Bitnami                                         Bitnami.WildFly8002Ubuntu1210.0.2.7-preview                                                                              
data:    Bitnami                                         Bitnami.X2CRM410Ubuntu1210.0.2.7-preview                                                                                 
data:    Bitnami                                         Bitnami.WebPack201404150Ubuntu1210.0.2.7-preview                                                                         
data:    Bitnami                                         Bitnami.Weblate190Ubuntu1404.0.2.7-preview                                                                               
data:    Bitnami                                         Bitnami.Weblate190Ubuntu1210.0.2.7-preview                                                                               
data:    Bitnami                                         Bitnami.X2CRM410Ubuntu1404.0.2.7-preview                                                                                 
data:    Bitnami                                         Bitnami.Zurmo2720Ubuntu1404.0.2.7-preview                                                                                
data:    Bitnami                                         Bitnami.Zurmo2720Ubuntu1210.0.2.7-preview                                                                                
data:    Bitnami                                         Bitnami.Subversion1884Ubuntu1404.0.2.7-preview                                                                           
data:    Bitnami                                         Bitnami.Subversion1883Ubuntu1210.0.2.7-preview                                                                           
data:    Bitnami                                         Bitnami.Spree2310Ubuntu1404.0.2.7-preview                                                                                
data:    Bitnami                                         Bitnami.Spree2220Ubuntu1210.0.2.7-preview                                                                                
data:    Bitnami                                         Bitnami.BitNamiconcrete5Stack56120Ubuntu1210.0.2.8-preview                                                               
data:    Bitnami                                         Bitnami.Solr4000Ubuntu1210.0.2.7-preview                                                                                 
data:    Bitnami                                         Bitnami.SiteCake10411Ubuntu1404.0.2.7-preview                                                                            
data:    Bitnami                                         Bitnami.SiteCake10411Ubuntu1210.0.2.7-preview                                                                            
data:    Bitnami                                         Bitnami.WordPress40beta20devUbuntu1404.0.2.7-preview                                                                     
data:    Bitnami                                         Bitnami.Ametys3540Ubuntu1210.0.2.8-preview                                                                               
data:    Bitnami                                         Bitnami.Ametys3540Ubuntu1404.0.2.8-preview                                                                               
data:    Bitnami                                         Bitnami.RubyStack2121devUbuntu1404.0.2.7-preview                                                                         
data:    Bitnami                                         Bitnami.RubyStack2120devUbuntu1210.0.2.7-preview                                                                         
data:    Bitnami                                         Bitnami.RubyStack20017Ubuntu1404.0.2.7-preview                                                                           
data:    Bitnami                                         Bitnami.RubyStack19324Ubuntu1210.0.2.7-preview                                                                           
data:    Bitnami                                         Bitnami.Roundcube1020Ubuntu1404.0.2.7-preview                                                                            
data:    Bitnami                                         Bitnami.Roundcube1010Ubuntu1210.0.2.7-preview                                                                            
data:    Bitnami                                         Bitnami.Roller5040Ubuntu1404.0.2.7-preview                                                                               
data:    Bitnami                                         Bitnami.Roller5032Ubuntu1210.0.2.7-preview                                                                               
data:    Bitnami                                         Bitnami.AbanteCart1190Ubuntu1404.0.2.8-preview                                                                           
data:    Bitnami                                         Bitnami.WordPress40beta20devmultisiteUbuntu1404.0.2.7-preview                                                            
data:    Bitnami                                         Bitnami.XOOPS2570Ubuntu1404.0.2.7-preview                                                                                
data:    Bitnami                                         Bitnami.ReviewBoard2050Ubuntu1404.0.2.7-preview                                                                          
data:    Bitnami                                         Bitnami.ReviewBoard2010Ubuntu1210.0.2.7-preview                                                                          
data:    Bitnami                                         Bitnami.ResourceSpace630Ubuntu1404.0.2.7-preview                                                                         
data:    Bitnami                                         Bitnami.ResourceSpace621Ubuntu1210.0.2.7-preview                                                                         
data:    Bitnami                                         Bitnami.WordPress3920Ubuntu1404.0.2.7-preview                                                                            
data:    Bitnami                                         Bitnami.Redmine2521Ubuntu1404.0.2.7-preview                                                                              
data:    Bitnami                                         Bitnami.Redmine2511Ubuntu1210.0.2.7-preview                                                                              
data:    Bitnami                                         Bitnami.Radiant1142Ubuntu1404.0.2.7-preview                                                                              
data:    Bitnami                                         Bitnami.Publify8011Ubuntu1404.0.2.7-preview                                                                              
data:    Bitnami                                         Bitnami.Publify8010Ubuntu1210.0.2.7-preview                                                                              
data:    Bitnami                                         Bitnami.ProcessWire2403Ubuntu1404.0.2.7-preview                                                                          
data:    Bitnami                                         Bitnami.ProcessWire2403Ubuntu1210.0.2.7-preview                                                                          
data:    Bitnami                                         Bitnami.Artifactory32110Ubuntu1210.0.2.8-preview                                                                         
data:    Bitnami                                         Bitnami.PrestaShop16090Ubuntu1404.0.2.7-preview                                                                          
data:    Bitnami                                         Bitnami.PrestaShop16061Ubuntu1210.0.2.7-preview                                                                          
data:    Bitnami                                         Bitnami.Artifactory3300Ubuntu1404.0.2.8-preview                                                                          
data:    Bitnami                                         Bitnami.Pootle2512Ubuntu1404.0.2.7-preview                                                                               
data:    Bitnami                                         Bitnami.Pootle2512Ubuntu1210.0.2.7-preview                                                                               
data:    Bitnami                                         Bitnami.Plone4330Ubuntu1404.0.2.7-preview                                                                                
data:    Bitnami                                         Bitnami.Plone4330Ubuntu1210.0.2.7-preview                                                                                
data:    Bitnami                                         Bitnami.Alfresco42f2Ubuntu1210.0.2.8-preview                                                                             
data:    Bitnami                                         Bitnami.Piwik2500Ubuntu1404.0.2.7-preview                                                                                
data:    Bitnami                                         Bitnami.Piwik2300Ubuntu1210.0.2.7-preview                                                                                
data:    Bitnami                                         Bitnami.ApacheSolr4810Ubuntu1210.0.2.8-preview                                                                           
data:    Bitnami                                         Bitnami.PhpCompta6712Ubuntu1404.0.2.7-preview                                                                            
data:    Bitnami                                         Bitnami.PhpCompta6712Ubuntu1210.0.2.7-preview                                                                            
data:    Bitnami                                         Bitnami.phpBB30123Ubuntu1404.0.2.7-preview                                                                               
data:    Bitnami                                         Bitnami.phpBB30123Ubuntu1210.0.2.7-preview                                                                               
data:    Bitnami                                         Bitnami.OXIDeShop4870Ubuntu1404.0.2.7-preview                                                                            
